time,throughput_mbps,retrans,cwnd_kb
2024-05-29T11:58:57.047007,8.3872,11,50
2024-05-29T11:58:57.544333,6.2915,0,55
2024-05-29T11:58:57.917995,7.3402,0,57
2024-05-29T11:58:58.481670,10.4852,5,88
2024-05-29T11:58:59.188533,11.5346,1,74
2024-05-29T11:58:59.553706,9.4375,0,77
2024-05-29T11:59:00.117532,9.4366,0,82
2024-05-29T11:59:00.431614,9.4378,1,77
2024-05-29T11:59:00.914585,13.6321,0,89
2024-05-29T11:59:01.452177,11.5341,1,72
2024-05-29T11:59:02.001400,10.4860,0,79
2024-05-29T11:59:02.399197,9.4361,1,64
2024-05-29T11:59:03.037518,10.4867,0,70
2024-05-29T11:59:03.614918,10.4863,0,75
2024-05-29T11:59:03.919608,11.5340,0,94
2024-05-29T11:59:04.583689,13.6307,2,101
2024-05-29T11:59:05.075740,13.6315,1,83
2024-05-29T11:59:05.373089,11.5345,1,67
2024-05-29T11:59:05.974249,9.4377,0,72
2024-05-29T11:59:06.609326,10.4850,1,66
2024-05-29T11:59:06.896124,9.4376,0,71
2024-05-29T11:59:07.495386,11.5335,0,77
2024-05-29T11:59:07.998541,11.5351,0,82
2024-05-29T11:59:08.477663,12.5830,1,96
2024-05-29T11:59:08.935263,13.6318,0,100
2024-05-29T11:59:09.586345,14.6792,1,83
2024-05-29T11:59:09.999518,14.6804,0,99
2024-05-29T11:59:10.477691,13.6316,2,81
2024-05-29T11:59:11.047216,10.4858,1,68
2024-05-29T11:59:11.644211,10.4864,0,74
2024-05-29T11:59:11.933198,10.4847,0,77
2024-05-29T11:59:12.630000,10.4859,2,71
2024-05-29T11:59:12.953652,7.3402,3,44
2024-05-29T11:59:13.888500,5.2429,17,23
2024-05-29T11:59:13.888772,3.1457,0,23
2024-05-29T11:59:14.543706,4.1945,0,118
2024-05-29T11:59:14.906657,6.2912,14,79
2024-05-29T11:59:15.648148,11.5341,3,42
2024-05-29T11:59:16.104597,7.3406,0,46
2024-05-29T11:59:16.532943,7.3398,1,39
2024-05-29T11:59:16.957244,7.3398,0,45
2024-05-29T11:59:17.481656,5.2430,2,28
2024-05-29T11:59:18.073209,5.2426,0,35
2024-05-29T11:59:18.711754,5.2431,1,33
2024-05-29T11:59:19.229132,5.2429,2,28
2024-05-29T11:59:19.857677,6.2917,0,35
2024-05-29T11:59:20.354354,5.2428,0,41
2024-05-29T11:59:20.720074,5.2428,1,71
2024-05-29T11:59:20.993410,10.4858,3,60
2024-05-29T11:59:21.664179,10.4857,4,52
2024-05-29T11:59:22.014789,7.3402,0,56
